mode,entry_gate,exit_gate,volume,n_od_pairs
5,145,140,0.543749988079071,2
1,2,168,0.5429999912157655,8
1,4,104,0.5428437553928234,204
3,9,147,0.5428437445079908,51
4,0,90,0.5428124929312617,53
5,113,147,0.5428124874015339,88
3,136,82,0.5427187498135027,192
2,88,127,0.5420312604401261,37
4,113,170,0.540937491285149,66
5,146,99,0.54062498715939,42
5,145,104,0.5399999890942127,47
2,145,160,0.539218747173436,68
4,155,170,0.5390624990686774,13
4,155,167,0.5390624990686774,13
5,137,102,0.5390624972060323,16
3,117,162,0.5383124976651743,18
2,12,103,0.5374062514747493,48
1,173,122,0.5370000042021275,8
2,3,163,0.5370000004768372,1
4,120,162,0.536874994635582,40
3,88,41,0.5355937504209578,10
5,138,122,0.5353124993853271,27
4,73,71,0.5346874892711639,33
5,73,160,0.5346874864771962,51
4,173,95,0.534062490274664,57
1,156,41,0.5337812332436442,7
2,88,159,0.5330000187677797,27
2,5,170,0.5329999923706055,1
1,155,10,0.5328750070766546,227
4,3,98,0.5328124929219484,65
5,156,103,0.5324999886215664,119
4,114,23,0.5312499901046976,167
4,1,101,0.5300000008428469,21
4,115,159,0.5287499931873754,36
3,14,147,0.528468750329921,189
3,149,63,0.527749995875638,168
5,154,92,0.5275000041583553,75
3,60,148,0.5274374994914979,91
3,149,22,0.5271250026562484,1942
3,113,160,0.5270000074815471,183
3,137,147,0.5269999802112579,3
3,74,160,0.5256562578433659,231
4,156,38,0.5256250044330955,13
4,74,90,0.5256250025704503,14
2,120,72,0.5256250025704503,7
5,145,168,0.525624992325902,36
4,112,81,0.525624992325902,22
4,9,127,0.5256249876692891,43
5,73,168,0.5256249867379665,40
2,14,152,0.5250312445714371,1367
6,18,81,0.5249999910593033,4
3,75,0,0.5248437435366213,16
2,64,162,0.5238125027390197,64
2,79,151,0.5238125023897737,71
3,73,162,0.5238125000614673,12
5,173,129,0.5231249908683822,57
2,116,159,0.5229062566068023,17
2,113,38,0.5229062377475202,8
4,113,167,0.5218749901396222,66
5,77,93,0.5215625064447522,47
5,115,133,0.5215624863049015,103
2,135,81,0.5215000044699991,407
3,75,10,0.5210937550291419,152
4,88,161,0.5203124925028533,18
1,3,168,0.5199999809265137,1
2,83,148,0.5199375002412125,139
3,120,61,0.5192812423338182,64
2,165,63,0.5180937432014616,100
2,51,141,0.5174687426770106,48
4,39,103,0.5165625121444464,4
3,149,58,0.5165625038207509,224
4,33,151,0.5165624972432852,17
5,176,128,0.5165624916553497,8
4,79,130,0.5165624897927046,35
3,65,100,0.5156562521588057,122
2,88,23,0.515250006414135,56
2,114,61,0.513843739987351,39
5,146,98,0.5137499881675467,81
3,156,93,0.5135312533966498,56
3,155,167,0.5133124951971695,16
1,108,167,0.5133124839048833,15
2,83,132,0.5130000055069104,82
3,77,159,0.5129999960772693,27
2,75,159,0.5128750067960937,48
3,75,148,0.5125312569143716,135
2,175,63,0.5115937498339918,37
5,144,91,0.5115624889149331,45
5,136,127,0.5112499893293716,42
3,116,127,0.5112187541089952,80
3,18,161,0.5104687462444417,80
3,114,72,0.5102187460288405,24
4,173,127,0.5099999960511923,8
1,4,90,0.5097812535241246,234
1,155,127,0.5075937543879263,26
4,117,171,0.5074999928474426,27
4,74,13,0.5074999928474426,29
5,149,159,0.5068749934434891,20
3,18,171,0.5064374919747934,74
5,146,167,0.5043749920441769,31
2,74,13,0.5038750005769543,96
3,76,61,0.5038749984232709,61
1,2,58,0.5038749879458919,42
4,165,102,0.5037500010803342,16
5,117,91,0.5021874865051359,49
1,136,96,0.5020312489068601,35
1,149,170,0.5019999742507935,1
4,173,123,0.501562497287523,34
2,87,153,0.5010000021138694,84
3,145,82,0.5009687530109659,71
2,1,153,0.5007812472467776,80
1,176,103,0.5002500098780729,23
4,134,94,0.49999999557621777,38
5,76,159,0.49968750472180545,42
5,76,152,0.49937499000225216,383
1,18,162,0.499343755771406,39
5,4,147,0.498749990016222,26
3,12,162,0.4986562494887039,105
6,108,96,0.4984375238418579,2
1,79,153,0.4984375045169145,131
4,33,0,0.49843750428408384,5
4,79,92,0.4984375024214387,22
2,136,13,0.49843750143190846,272
4,12,153,0.4984374884516001,43
3,33,26,0.4984374800696969,8
6,73,28,0.49843747913837433,2
4,173,93,0.49812498944811523,51
5,60,46,0.4978124917251989,319
3,83,147,0.49721875658724457,21
3,60,171,0.4966250010766089,66
2,118,43,0.4966249982244335,70
1,154,102,0.4961875165463425,14
5,114,171,0.4959375015459955,24
1,86,170,0.49581249097536784,11
3,88,43,0.4957187481923029,86
5,121,93,0.4956249904935248,44
3,77,160,0.49487500530085526,116
3,60,161,0.4948125018272549,57
5,113,152,0.494374988542404,246
3,113,170,0.49425000199698843,53
2,1,71,0.4939062447519973,36
4,145,123,0.4931249943911098,24
2,112,168,0.49209375452483073,141
2,2,100,0.4902812529762741,64
4,173,164,0.4900000002235174,4
4,154,133,0.48999999091029167,12
1,155,98,0.4899375048989896,74
3,3,100,0.48975000376231037,81
4,18,96,0.4893749915063381,20
4,145,13,0.48937498964369297,36
4,117,43,0.48937498684972525,48
4,136,10,0.48937498591840267,50
3,0,163,0.48899999260902405,1
5,77,101,0.4884375017718412,33
3,149,82,0.48834375526348595,134
1,155,97,0.4882812531723175,65
2,150,71,0.48756250040605664,126
2,77,43,0.4866562425158918,30
3,1,11,0.4857500029611401,102
3,36,132,0.4857499885838479,15
2,165,95,0.48450000531738624,103
5,150,95,0.4843749934225343,60
3,135,170,0.48431249902932905,33
5,138,95,0.4840624919743277,65
3,4,100,0.4836562520940788,76
3,77,147,0.4835625059204176,16
2,150,13,0.48303125431993976,248
3,145,126,0.48300000675953925,28
4,4,98,0.4828124943305738,63
3,75,38,0.4821249994565733,19
3,49,110,0.482124999165535,2
3,119,93,0.4819999933242798,2
3,76,168,0.4819687511480879,58
1,175,38,0.4812187454663217,8
1,2,109,0.4807812465005554,179
4,60,82,0.48031249921768904,21
4,79,85,0.4803124973550439,30
4,14,26,0.48031249083578587,29
5,73,127,0.4803124889731407,37
4,30,38,0.4803124815225601,5
4,175,0,0.4799999985843897,2
4,83,148,0.47906249767402187,86
2,60,93,0.47849999368190765,62
4,115,168,0.4771874872967601,51
3,3,141,0.47646875074133277,63
3,83,168,0.4761250026640482,47
3,27,160,0.47578124806750566,126
3,3,147,0.47565624487469904,32
4,154,110,0.4756249919300899,314
2,18,127,0.4748749955324456,51
3,65,102,0.4739687503897585,81
3,33,141,0.4739687475375831,99
2,165,127,0.47350000153528526,25
2,118,41,0.47215624526143074,9
4,51,161,0.4712500208988786,5
3,65,152,0.47125000128289685,97
4,176,141,0.4712499910965562,30
4,146,58,0.4712499910965562,25
4,79,151,0.47124998830258846,34
2,12,148,0.47090625122655183,129
1,155,93,0.4707500002696179,103
5,53,63,0.4706249890732579,257
3,3,131,0.4698750051029492,84
2,74,10,0.4694375009275973,67
2,165,123,0.4693749917205423,77
3,83,160,0.4692812561697792,116
2,138,13,0.46853125566849485,271
3,73,38,0.468531234189868,8
1,173,170,0.46799999475479126,1
2,113,167,0.4667812487168703,107
2,137,71,0.466718751587905,135
1,165,28,0.46671874198364094,45
3,33,153,0.4667187408776954,26
3,121,81,0.4664375021820888,146
3,175,129,0.46478124626446515,42
4,1,63,0.46437500114552677,18
4,142,170,0.4643749909591861,58
3,119,132,0.4640000060899183,21
5,1,123,0.4637499926611781,23
2,175,125,0.46340624868753366,52
2,136,140,0.46334375206788536,30
3,145,95,0.46315625151328277,26
1,145,94,0.46299998462200165,2
4,77,61,0.4621875109151006,12
4,33,148,0.46218750346452,16
6,77,63,0.4621874988079071,3
4,51,0,0.4621874988079071,1
4,113,28,0.46218749694526196,9
3,144,41,0.4621874952572398,74
4,135,61,0.46218749042600393,29
5,120,130,0.46218749042600393,29
4,175,13,0.46218748949468136,34
2,156,127,0.4619999947026372,14
3,33,82,0.46128125640098006,20
3,0,38,0.4612812399864197,4
3,119,133,0.46062499831896275,54
2,118,72,0.46037499990779907,13
6,175,100,0.46000000834465027,1
6,114,159,0.46000000461935997,2
5,150,122,0.45999999542254955,24
4,175,148,0.4599999953061342,3
5,156,160,0.459062491543591,28
1,76,170,0.45856251229997724,11
5,173,104,0.45781248685671017,41
4,83,94,0.4574999950709753,29
3,5,0,0.4569999873638153,1
1,2,127,0.4569999873638153,2
3,113,167,0.4565312519262079,53
2,19,133,0.45584374747704715,151
5,77,147,0.4556249983725138,23
4,0,82,0.45531249430496246,27
2,115,72,0.45493750274181366,9
3,76,43,0.45493749860906973,126
2,74,161,0.45484374967054464,34
1,173,125,0.45437499991385266,32
3,9,167,0.45403125195298344,43
3,1,13,0.45403124729637057,84
5,3,141,0.45374999282648787,27
5,165,104,0.45343748887535185,47
5,114,102,0.45312499161809683,27
5,107,171,0.45312499068677425,40
3,149,170,0.4529999988153577,15
2,142,160,0.45256249819067307,210
5,114,91,0.4521874874481,107
3,135,43,0.4513124995282851,115
3,36,151,0.45131248858524486,19
1,150,94,0.45121875626500696,9
2,145,71,0.4504062462365255,66
3,1,128,0.45040624565444887,18
5,121,95,0.4496874900069088,32
3,137,38,0.448593755310867,50
3,65,101,0.448593751701992,73
3,39,92,0.4476875029504299,8
3,14,167,0.4469062479620334,157
1,155,13,0.44678125984501094,236
3,114,61,0.44678124284837395,51
4,120,127,0.4459374970756471,16
5,146,103,0.4459374918951653,57
3,145,168,0.4458750031189993,47
5,2,132,0.4453124926658347,43
1,138,94,0.4447500034584664,14
3,135,161,0.4445937458949629,43
5,73,95,0.44437499227933586,22
2,30,62,0.4440625160932541,3
4,33,132,0.44406250678002834,15
3,18,159,0.44406250400061253,158
4,87,102,0.44406249839812517,15
3,65,93,0.44406249665189534,76
3,119,148,0.44334375706966966,27
1,116,167,0.44315625430317596,29
1,18,160,0.44315625389572233,55
1,154,92,0.4428437543101609,55
3,33,122,0.44225000229198486,20
2,145,13,0.44224999932339415,154
1,145,41,0.441343754529953,2
3,49,31,0.4413437396287918,4
4,145,125,0.4409375073737465,48
4,175,97,0.44062499492429197,36
2,156,43,0.4404375007143244,27
1,1,38,0.43953124061226845,4
2,137,13,0.4386250023380853,244
2,117,72,0.4368125011678785,18
3,146,93,0.43668749954667874,71
5,3,131,0.436249990190845,43
3,18,162,0.4362187508086208,318
2,116,41,0.4359062612056732,3
3,114,41,0.435906249913387,29
2,3,100,0.4357187545247143,64
4,176,127,0.435000017285347,2
4,51,85,0.435000017285347,5
4,87,141,0.43499999307096004,32
4,146,104,0.43499999213963747,29
4,83,61,0.43499999213963747,22
4,134,61,0.43499999213963747,26
4,113,71,0.43499998934566975,29
4,18,148,0.43499998841434717,37
3,175,22,0.4349687480571447,801
1,154,122,0.43443750074948184,14
3,19,153,0.4336874970467761,110
3,120,162,0.4335312501061708,69
3,39,96,0.43318750336766243,8
2,116,127,0.43318750022444874,31
3,2,132,0.43293749628355727,21
4,135,94,0.4328124992316589,28
4,120,160,0.43218749813968316,35
5,77,168,0.43218749132938683,31
1,74,72,0.43137501180171967,2
2,116,148,0.43137500184820965,67
2,73,167,0.43137500184820965,43
1,136,23,0.4303437491907971,153
5,173,103,0.43031249032355845,59
2,165,90,0.4302812522073509,206
5,114,167,0.4299999988870695,56
2,9,133,0.42956250230781734,168
2,39,132,0.42865625105332583,33
5,154,90,0.4284374924027361,94
1,4,148,0.4279999991413206,3
1,1,151,0.4272812545968918,38
1,1,0,0.4269999787211418,2
2,77,41,0.4268437772989273,3
2,21,41,0.4268437400460243,2
6,108,92,0.425937507301569,3
3,51,82,0.42593750171363354,4
4,39,133,0.42593750171363354,13
4,51,130,0.4259374998509884,7
4,137,41,0.42593749705702066,12
4,116,92,0.42593749333173037,10
4,65,95,0.4259374914690852,33
4,65,123,0.42593749053776264,34
4,18,132,0.4259374877437949,39
4,27,160,0.4259374877437949,39
1,0,162,0.42553124291589484,14
3,136,93,0.42490625254868064,130
2,39,130,0.42412500525824726,27
2,117,61,0.42412500228965655,56
2,120,162,0.42403124648262747,41
2,0,161,0.42400000884663314,24
1,175,127,0.42400000244379044,4
6,83,22,0.4237499978626147,31
4,12,57,0.42374999419553205,210
2,39,151,0.42321875045308843,41
5,155,162,0.4231249904842116,23
2,120,159,0.4226249895291403,16
3,112,160,0.4223125024000183,87
3,51,161,0.4214062439277768,6
2,173,148,0.4209999958984554,7
6,134,22,0.4209374987985939,23
3,12,160,0.4207812477834523,128
4,14,127,0.4206249882117845,141
1,176,129,0.420500009029638,18
4,156,122,0.4199999964912422,24
4,75,127,0.41968750522937626,29
3,64,167,0.41959375189617276,21
3,86,72,0.41868750378489494,5
5,76,161,0.4178124917089008,31
2,138,71,0.4177812542184256,145
2,165,109,0.41756250071921386,177
6,136,63,0.41718749492429197,32
4,33,32,0.4168750047683716,1
5,88,122,0.41687500197440386,8
4,145,38,0.41687499918043613,8
2,12,26,0.4168749952223152,65
4,19,103,0.41687499079853296,33
4,33,103,0.41687498427927494,4
2,12,127,0.416718748427229,76
3,154,128,0.4146562536043348,61
2,87,0,0.4140000157058239,2
5,173,98,0.4128124883864075,75
3,124,159,0.41240625351201743,108
2,118,28,0.4123437466332689,19
3,88,72,0.4114375039935112,9
2,79,132,0.4114375034114346,57
2,3,128,0.4112500015180558,19
5,0,129,0.4106249966425821,17
1,19,122,0.41053125262260437,1
5,175,92,0.4103124833200127,14
5,4,100,0.40999999264022335,28
5,149,167,0.40999999083578587,13
2,88,81,0.4098750043194741,19
1,117,140,0.4096249993890524,8
3,173,129,0.4090312551270472,74
2,112,152,0.4087187519762665,154
3,120,28,0.4087187519762665,19
2,64,90,0.40871875116135925,8
2,51,161,0.4078125078231096,5
4,51,151,0.40781250037252903,13
4,136,28,0.4078124947845936,23
4,18,103,0.40781249292194843,23
4,79,132,0.4078124901279807,30
5,88,130,0.40781248919665813,34
3,36,0,0.40690624294802547,3
2,155,99,0.40587500276160426,134
2,75,28,0.4050937528954819,11
3,49,161,0.4050937397405505,6
3,76,159,0.40496875171083957,34
2,135,102,0.40356249624164775,29
1,19,132,0.4023750066407956,13
3,30,38,0.40146876126527786,5
4,119,152,0.40125000156695023,19
4,12,101,0.4006249940721318,29
3,119,38,0.40056250616908073,8
5,135,91,0.399999990419019,44
2,18,148,0.39965625113109127,111
3,75,81,0.3995625029929215,198
3,49,96,0.3987499922513962,2
4,79,161,0.3987499913200736,18
4,79,148,0.39874999038875103,27
5,107,94,0.3987499885261059,36
3,165,102,0.3982187553192489,18
2,60,161,0.39784375485032797,26
1,154,148,0.3973437527893111,3
3,145,90,0.3973437490494689,43
2,60,32,0.3969374895095825,22
2,14,162,0.39671875259955414,553
4,87,153,0.3953124917461537,57
3,120,23,0.3951250033569522,111
6,76,151,0.3946874975808896,23
5,173,99,0.39468749100342393,34
2,116,133,0.39421875320840627,59
3,12,94,0.3942187485517934,56
3,39,0,0.39421873539686203,4
5,77,127,0.3940624969545752,19
1,0,23,0.39378125313669443,7
4,175,123,0.3934375029639341,26
4,120,23,0.39312499633524567,64
5,165,160,0.3931249949382618,21
2,165,93,0.39281250452040695,77
4,165,22,0.3928124927915633,198
1,0,72,0.39240625500679016,1
2,2,103,0.3917812548315851,50
2,51,85,0.39150000363588333,5
2,27,160,0.39150000212248415,115
3,119,71,0.39059374923817813,22
3,114,43,0.3905937486561015,116
1,79,170,0.390593740681652,48
2,136,38,0.3905937392846681,45
4,3,0,0.38999998569488525,1
2,77,72,0.38968750089406967,3
4,176,129,0.3896874990314245,11
4,138,41,0.38968749810010195,12
4,173,104,0.3896874897181988,29
4,175,58,0.3896874887868762,28
5,3,166,0.38937500660540536,61
5,115,0,0.3890624943305738,25
4,115,81,0.3887499904958531,65
3,115,127,0.38834375311853364,54
3,136,81,0.38818749773781747,287
3,83,43,0.38787500257603824,122
2,144,43,0.3878749984432943,160
3,39,148,0.3878749931463972,40
2,75,41,0.3869687442202121,8
4,142,167,0.3868749928660691,62
3,83,159,0.3865312571870163,31
2,116,43,0.38606250134762377,27
3,145,159,0.3860624996596016,26
2,75,43,0.3860624980297871,54
3,173,164,0.3859999980777502,4
1,3,109,0.3854999980685534,151
2,74,71,0.38515624788124114,39
3,1,81,0.3848124997020932,51
5,115,85,0.384374990593642,26
3,51,171,0.38425000570714474,7
3,145,161,0.3842500007012859,19
1,175,28,0.38424999761627987,14
1,1,132,0.38375000830274075,20
4,120,171,0.3834374908474274,22
1,144,23,0.38312499834864866,252
4,175,95,0.3821874914574437,31
3,1,153,0.3818750026257476,100
2,120,61,0.38153124891687185,25
2,87,141,0.38153124874224886,55
3,60,96,0.38153124414384365,20
3,112,147,0.3815312428632751,14
3,87,162,0.3813750058761798,75
3,149,161,0.3809999980730936,15
4,64,94,0.38062499929219484,11
4,83,132,0.3806249990593642,60
4,116,43,0.3806249964982271,14
3,30,43,0.3806249960907735,78
2,115,41,0.3806249957997352,9
4,73,170,0.3806249927729368,24
4,118,43,0.38062499091029167,32
4,175,11,0.3806249899789691,30
4,18,151,0.3806249899789691,37
4,60,102,0.3806249890476465,38
4,150,10,0.3806249890476465,40
3,124,147,0.3802187501860317,61
3,119,0,0.3800000101327896,2
6,4,100,0.3799999952316284,1
6,114,167,0.3799999840557575,2
2,136,126,0.37959375110222027,198
1,3,163,0.3790000081062317,1
2,1,141,0.37881250178907067,61
3,65,84,0.3788124978309497,52
3,79,148,0.3788124967832118,54
2,83,110,0.3784687491133809,352
5,120,132,0.3778124932432547,36
3,136,63,0.3776562509010546,130
2,142,167,0.3771875047532376,82
2,144,81,0.3757499954517698,927
2,18,159,0.3751874972367659,29
3,49,171,0.3751874938607216,7
1,33,170,0.37428124248981476,30
2,74,63,0.37428124161669984,8
1,139,23,0.37337498931447044,46
2,155,148,0.37256250344216824,13
5,135,167,0.37187499355059117,24
5,119,94,0.37187499180436134,21
4,79,103,0.37156250700354576,10
4,135,72,0.37156249675899744,18
4,145,92,0.37156249582767487,11
4,73,167,0.37156249303370714,23
4,116,127,0.371562491171062,18
2,2,171,0.3711249883926939,23
3,156,81,0.3709687506634509,169
4,113,140,0.37093749159248546,31
4,173,0,0.3700000122189522,2
4,169,0,0.3700000047683716,1
4,173,122,0.3700000010430813,14
3,3,133,0.3699999996460974,13
5,4,133,0.36999999172985554,12
2,149,140,0.36975000938400626,14
3,124,160,0.36859375187486876,212
4,146,82,0.3684374934528023,36
5,75,132,0.3674999925424345,85
4,135,81,0.3671874941792339,153
3,175,11,0.36703124846098945,142
2,175,92,0.3670312483445741,14
3,51,168,0.3670312464237213,4
1,145,140,0.36521874368190765,2
4,87,96,0.3649999937042594,3
3,138,98,0.3644999986718176,370
4,154,127,0.3640624969266355,12
1,12,100,0.3637499999604188,80
5,83,91,0.3634374905959703,58
4,175,90,0.3634374898392707,77
3,18,94,0.3634062494384125,21
2,154,95,0.36290624922548886,83
4,116,0,0.36250000912696123,5
4,120,72,0.36250000447034836,6
4,1,131,0.3625000026077032,15
3,146,38,0.3625000023166649,41
4,150,41,0.36250000167638063,7
4,79,171,0.3624999998137355,13
4,27,147,0.36249999422580004,22
4,12,159,0.3624999923631549,27
4,116,162,0.36249999050050974,29
5,113,168,0.36187498981598765,65
3,144,94,0.36178125301375985,103
2,173,99,0.36174999964714516,101
3,121,71,0.3615937472204678,54
4,88,162,0.3615624933154322,45
5,146,170,0.3615624913945794,25
3,0,148,0.360000008251518,4
5,172,170,0.35999999940395355,6
2,2,161,0.35981249989708886,7
1,5,170,0.35899999737739563,1
3,21,38,0.35887499898672104,6
3,149,93,0.35818750645557884,86
3,73,71,0.3579687506426126,22
3,144,81,0.35787500406149775,550
2,113,170,0.3576562509406358,102
3,0,43,0.35706249438226223,10
1,74,61,0.35706249019131064,9
1,121,23,0.356874996854458,25
1,155,100,0.3567812497203704,69
3,111,41,0.35615625604987144,4
1,33,153,0.35615624784259126,60
3,165,123,0.35546875790168997,53
2,60,82,0.3552500018849969,23
3,76,147,0.35456250712741166,21
2,65,101,0.35434375278418884,54
1,155,125,0.35381249990314245,38
4,39,127,0.35343750193715096,8
4,51,132,0.35343749821186066,10
4,88,71,0.35343749821186066,22
4,156,92,0.35343749541789293,25
5,115,103,0.35343749448657036,20
4,51,148,0.35343749169260263,10
4,60,84,0.35343749169260263,31
4,173,90,0.3534374909941107,80
4,19,130,0.3534374898299575,37
6,64,101,0.35343748331069946,1
2,83,152,0.35203124725376256,40
4,2,98,0.35187499097082764,56
3,112,38,0.35162500850856304,9
3,39,171,0.3516250003594905,21
6,120,22,0.35156249813735485,14
4,154,90,0.35156249429564923,183
3,175,13,0.3507187507348135,125
2,51,96,0.35071873664855957,2
5,4,128,0.3499999921186827,15
4,144,81,0.34999999188585207,243
1,175,43,0.3498125009937212,20
1,19,171,0.34890625113621354,7
1,2,122,0.34800000488758087,2
3,88,61,0.34799999854294583,36
2,124,122,0.3479999899864197,1
6,76,133,0.3478124964167364,22
4,76,23,0.3474999927566387,33
1,14,127,0.34709374350495636,31
4,155,122,0.3468749988824129,15
